borough,neighborhood,address,residential_unit,commercial_unit,total_unit,land_sq_ft,gross_sq_ft,year_built,price,sale_date
3,Bedford Stuyvesant,446 GATES AVENUE,3,1,4,2000,4800,1931,2500000,7/5/2017 0:00
3,Flatbush-Central,715 FLATBUSH AVENUE,2,2,4,1915,4300,1930,2500000,7/21/2017 0:00
3,Crown Heights,857 PARK PLACE,3,0,3,1901,3695,1930,2500000,4/4/2017 0:00
3,Clinton Hill,336 CLINTON AVENUE,9,0,9,1890,6000,1905,2500000,11/15/2016 0:00
3,Park Slope South,485 10TH STREET,2,0,2,1875,2510,1901,2500000,11/15/2016 0:00
3,Park Slope,385 7TH STREET,2,0,2,1750,2295,1899,2500000,7/10/2017 0:00
3,Park Slope,413 8TH STREET,2,0,2,1700,2040,1899,2500000,2/13/2017 0:00
3,Carroll Gardens,253 SMITH STREET,2,1,3,1667,2301,1931,2500000,9/27/2016 0:00
3,Borough Park,6308 18TH   AVENUE,2,1,3,1625,3600,1931,2500000,4/6/2017 0:00
3,Fort Greene,277 CUMBERLAND STREET,4,2,6,1563,4686,1920,2500000,10/31/2016 0:00
3,Flatbush-Central,784 ROGERS AVENUE,1,1,2,1553,2454,1920,2500000,10/28/2016 0:00
4,Flushing-North,43-10 MAIN STREET,0,4,4,1434,3677,1988,2500000,5/31/2017 0:00
3,Fort Greene,213 ASHLAND PLACE,4,0,4,1425,3040,1930,2500000,9/28/2016 0:00
3,Fort Greene,11 WILLOUGHBY AVE,4,0,4,1378,3200,1905,2500000,1/26/2017 0:00
3,Fort Greene,190 CLERMONT AVENUE,2,0,2,1219,2752,1901,2500000,7/10/2017 0:00
3,Cobble Hill,148 WARREN STREET,1,0,1,702,1696,1899,2500000,11/14/2016 0:00
1,Harlem,27 HAMILTON TERRACE,2,0,2,1343,3400,1899,2000000,6/6/2017 0:00
3,Bedford Stuyvesant,271 STUYVESANT AVENUE,2,0,2,1900,4152,1899,2510000,9/30/2016 0:00
3,Park Slope South,332 10TH STREET,2,0,2,1733,2104,1899,2510000,2/16/2017 0:00
4,Douglaston,245-05 RUSHMORE AVENUE,1,0,1,6741,2964,2008,2520000,11/7/2016 0:00
3,Flatbush-Central,188 STRATFORD ROAD,1,0,1,5500,3499,1899,2520000,8/7/2017 0:00
4,Astoria,30-87 STEINWAY STREET,0,1,1,2040,4396,1938,2520000,9/8/2016 0:00
3,Bedford Stuyvesant,162 HERKIMER STREET,2,0,2,1710,2800,1901,2520000,3/30/2017 0:00
2,Belmont,2290 ADAMS PLACE,10,8,18,10000,14250,1931,2525000,4/3/2017 0:00
3,Bushwick,1318 HALSEY STREET,6,0,6,2650,5168,1914,2525000,5/12/2017 0:00
3,Bedford Stuyvesant,121 MAC DONOUGH STREET,2,0,2,2520,3864,1899,2525000,7/17/2017 0:00
3,Williamsburg-East,228 MANHATTAN AVENUE,2,1,3,2500,5000,1920,2525000,3/22/2017 0:00
3,Park Slope South,20 WEBSTER PLACE,2,0,2,1784,2010,1901,2525000,5/15/2017 0:00
3,Park Slope,321 SEVENTH STREET,2,0,2,1750,2346,1901,2525000,2/13/2017 0:00
1,Harlem,250 WEST 137 STREET,7,0,7,1799,3213,1910,2060000,3/23/2017 0:00
4,Ridgewood,66-76 FRESH POND ROAD,4,3,7,2499,5000,1931,2530000,8/16/2017 0:00
4,Flushing-North,35-06 UNION STREET,0,3,3,2048,4080,1930,2530000,8/7/2017 0:00
3,Borough Park,6123 20TH   AVENUE,4,1,5,2000,5120,1931,2530000,8/30/2017 0:00
3,Carroll Gardens,196 UNION STREET,3,0,3,1200,2880,1899,2535000,2/3/2017 0:00
3,Gowanus,287 HOYT STREET,2,0,2,1100,1950,1899,2535000,9/19/2016 0:00
3,Borough Park,1218 57TH   STREET,1,0,1,4900,7800,1990,2537000,5/16/2017 0:00
3,Ocean Parkway-South,1874 EAST 9TH   STREET,2,0,2,4000,2416,1920,2549000,5/2/2017 0:00
3,Gravesend,1828 MC DONALD AVENUE,0,2,2,6453,6448,1979,2550000,2/28/2017 0:00
4,Bayside,4546 BELL BOULEVARD,0,2,2,5714,6900,1910,2550000,8/17/2017 0:00
4,Elmhurst,90-12 WHITNEY AVENUE,2,0,2,5000,4302,1920,2550000,7/26/2017 0:00
3,Borough Park,1321 49TH STREET,1,1,2,2805,4420,1931,2550000,6/13/2017 0:00
4,Ridgewood,1663 MADISON STREET,0,0,0,2650,5600,1931,2550000,10/5/2016 0:00
3,Boerum Hill,342 BERGEN STREET,4,0,4,2500,5300,1931,2550000,11/21/2016 0:00
1,Harlem,2020 MADISON AVENUE,2,2,4,1394,3320,1900,2080000,7/20/2017 0:00
5,South Beach,1192 HYLAN BOULEVARD,0,1,1,2240,900,1980,2550000,8/1/2017 0:00
3,Fort Greene,104 FORT GREENE PLACE,8,0,8,2150,3440,1930,2550000,6/22/2017 0:00
3,Bedford Stuyvesant,101 PUTNAM AVENUE,3,0,3,2100,2640,1901,2550000,8/8/2017 0:00
3,Carroll Gardens,117 3 PLACE,4,0,4,2000,2400,1920,2550000,7/27/2017 0:00
3,Park Slope,374A 8 STREET,2,0,2,2000,2520,1899,2550000,1/6/2017 0:00
3,Park Slope,494 7 STREET,3,0,3,2000,3078,1940,2550000,5/19/2017 0:00
3,Bedford Stuyvesant,284 JEFFERSON AVENUE,2,0,2,2000,3600,1899,2550000,12/7/2016 0:00
3,Williamsburg-North,243 GRAND STREET,2,1,3,1932,2400,1899,2550000,1/24/2017 0:00
1,Harlem,412 WEST 145 STREET,4,1,5,1599,3950,1910,2081235,1/4/2017 0:00
3,Park Slope South,360A 9 STREET,2,1,3,1450,3000,1899,2550000,1/31/2017 0:00
3,Clinton Hill,168 ST JAMES PLACE,1,0,1,1250,2220,1901,2550000,3/17/2017 0:00
3,Williamsburg-East,170 FROST STREET,1,1,2,2500,5118,1925,2559999,3/21/2017 0:00
3,Gowanus,434 UNION STREET,4,0,4,2033,3200,1920,2560000,12/19/2016 0:00
3,Park Slope,369 7 STREET,3,0,3,1833,2430,1899,2570000,6/14/2017 0:00
3,Clinton Hill,284 LAFAYETTE AVENUE,2,0,2,2000,3444,1899,2575000,4/12/2017 0:00
3,Greenpoint,29 GREENPOINT AVENUE,2,0,2,1947,3360,1925,2575000,5/1/2017 0:00
3,Clinton Hill,185 ST. JAMES,2,0,2,1667,2688,1899,2575000,9/27/2016 0:00
5,Travis,385 WILD AVENUE,0,2,2,52727,30960,1979,2575625,4/27/2017 0:00
3,Red Hook,362 VAN BRUNT STREET,0,1,1,6750,1500,1920,2575625,10/28/2016 0:00
3,Prospect Heights,626 BERGEN STREET,3,0,3,1600,2700,1910,2576000,8/14/2017 0:00
2,Mott Haven,2777 3 AVENUE,0,1,1,1138,2034,1910,2582000,2/28/2017 0:00
4,Astoria,33-14 28TH   STREET,9,0,9,2250,6900,1935,2592000,6/1/2017 0:00
1,Harlem,266 WEST 136 STREET,4,0,4,1665,4290,1910,2100000,5/3/2017 0:00
2,Mott Haven,320 BEEKMAN AVENUE,14,1,15,2700,14364,1910,2597252,10/28/2016 0:00
3,Brooklyn Heights,189 MONTAGUE STREET,0,1,1,10000,0,1900,2599340,11/15/2016 0:00
4,Astoria,23-81 21ST STREET,2,1,3,7767,3480,1910,2600000,5/2/2017 0:00
3,Midwood,1284 EAST 19TH   STREET,1,0,1,5877,3832,1965,2600000,4/25/2017 0:00
3,Sheepshead Bay,1202 AVENUE Z,0,5,5,5000,5000,1927,2600000,4/5/2017 0:00
1,Harlem,112 EDGECOMBE AVENUE,1,0,1,1431,3591,1899,2100000,7/6/2017 0:00
3,Flatbush-Central,1157 ROGERS AVENUE,15,0,15,4100,13200,1931,2600000,11/22/2016 0:00
3,Ocean Parkway-North,915 AVENUE I,1,0,1,4000,2191,1925,2600000,7/17/2017 0:00
2,Fordham,2051 RYER AVENUE,2,0,2,3930,3352,1901,2600000,7/14/2017 0:00
3,Clinton Hill,186 CLINTON AVENUE,8,0,8,3920,5625,1905,2600000,5/2/2017 0:00
