borough,neighborhood,address,residential_unit,commercial_unit,total_unit,land_sq_ft,gross_sq_ft,year_built,price,sale_date
3,Sheepshead Bay,2190 EAST 21ST   STREET,2,0,2,2938,1344,1925,808000,11/17/2016 0:00
4,Rego Park,85-75 66TH   ROAD,1,0,1,2004,1911,1967,808000,4/4/2017 0:00
4,Flushing-South,76-23 171ST   STREET,1,0,1,3895,1120,1950,808500,12/29/2016 0:00
3,Sheepshead Bay,4735 BEDFORD AVENUE,2,0,2,1710,1732,1940,808500,5/11/2017 0:00
3,Gravesend,1637 WEST 2ND STREET,1,0,1,1817,1207,1925,808800,5/4/2017 0:00
4,Bayside,58-19 212TH   STREET,1,0,1,4116,1248,1950,808888,12/19/2016 0:00
5,Tottenville,116 CRAIG AVENUE,2,0,2,5194,3819,1965,809000,11/8/2016 0:00
4,Bayside,227-21 56TH   AVENUE,1,0,1,4600,1391,1950,809000,4/14/2017 0:00
5,New Dorp,160 ALLISON AVENUE,2,0,2,4000,650,2016,809508,9/1/2016 0:00
5,Eltingville,1447 ARDEN AVENUE,1,0,1,8000,2244,1950,810000,2/3/2017 0:00
1,Upper West Side (59-79),51 WEST 76TH   STREET,3,0,3,2146,7331,1972,0,8/18/2017 0:00
4,Springfield Gardens,144-26 158TH   STREET,1,0,1,2145,1206,1925,0,9/26/2016 0:00
5,Richmondtown-Lighths Hill,24 MEEKER STREET,1,0,1,7290,2418,1965,810000,11/22/2016 0:00
4,Holliswood,19823 HILLSIDE AVENUE,1,0,1,6275,2420,1915,810000,7/31/2017 0:00
4,Ozone Park,101-21 95 STREET,2,0,2,5489,2252,1901,810000,6/28/2017 0:00
4,College Point,23-27 128TH   STREET,1,0,1,5261,1080,1945,810000,4/11/2017 0:00
4,Whitestone,147-07 8 AVENUE,1,0,1,5000,1087,1955,810000,2/3/2017 0:00
3,Gowanus,151 17TH   STREET,3,0,3,2145,3000,1899,0,9/7/2016 0:00
4,Neponsit,147-11 NEWPORT AVENUE,1,0,1,5000,1202,1940,810000,8/22/2017 0:00
5,Emerson Hill,37 ENDOR AVENUE,2,0,2,5000,2842,1975,810000,10/21/2016 0:00
5,Eltingville,390 OAKDALE STREET,1,0,1,4905,1936,1960,810000,4/11/2017 0:00
4,Flushing-North,48-15 164TH   STREET,1,0,1,4617,1584,1935,810000,5/4/2017 0:00
5,Great Kills,33 ESCANABA AVENUE,2,0,2,4500,3000,1970,810000,4/13/2017 0:00
4,Springfield Gardens,145-29 157TH   STREET,1,0,1,2143,1160,1945,0,7/17/2017 0:00
4,Jamaica Estates,186-41 GRAND CENTRAL PARKWA,1,0,1,4440,1488,1940,810000,12/16/2016 0:00
5,Tottenville,35 BRUNO LANE,1,0,1,4433,3718,2004,810000,3/6/2017 0:00
3,Crown Heights,1617 BERGEN STREET,2,0,2,2143,2766,1915,0,3/21/2017 0:00
4,Arverne,6614 SEASPRAY AVENUE,2,0,2,2143,2908,2011,0,1/5/2017 0:00
3,Crown Heights,1314 DEAN STREET,6,0,6,2143,2910,1931,0,11/10/2016 0:00
4,Rosedale,144-39 230 STREET,2,0,2,4000,444,1920,810000,3/15/2017 0:00
4,Fresh Meadows,64-37 184TH STREET,1,0,1,4000,990,1950,810000,1/27/2017 0:00
4,Flushing-South,75-18 176TH   STREET,1,0,1,4000,1120,1920,810000,7/26/2017 0:00
4,Fresh Meadows,75-16 183RD   STREET,1,0,1,4000,1140,1950,810000,10/26/2016 0:00
4,Bayside,58-31 218 STREET,1,0,1,4000,1173,1945,810000,9/26/2016 0:00
3,Crown Heights,1335 BERGEN STREET,2,0,2,2143,3380,1901,0,7/10/2017 0:00
3,Crown Heights,1335 BERGEN STREET,2,0,2,2143,3380,1901,0,5/7/2017 0:00
3,Crown Heights,1335 BERGEN STREET,2,0,2,2143,3380,1901,0,1/27/2017 0:00
4,Bayside,45-10 202ND   STREET,1,0,1,4000,1284,1925,810000,6/15/2017 0:00
3,Ocean Hill,2360 PACIFIC STREET,3,0,3,2143,3500,1899,0,9/27/2016 0:00
4,Little Neck,262-27 57TH   AVENUE,1,0,1,4000,1352,1950,810000,2/28/2017 0:00
4,Oakland Gardens,79-31 210TH STREET,1,0,1,4000,1404,1950,810000,9/8/2016 0:00
4,East Elmhurst,29-19 GILMORE STREET,2,0,2,4000,1594,1960,810000,9/1/2016 0:00
3,Flatlands,2119 SCHENECTADY AVENUE,2,0,2,4000,1748,1910,810000,8/28/2017 0:00
4,Ozone Park,88-20 SPRITZ ROAD,2,0,2,4000,2496,1965,810000,9/27/2016 0:00
4,Woodhaven,87-36 97TH   STREET,2,0,2,4000,3018,1901,810000,11/30/2016 0:00
5,Princes Bay,42 HANOVER AVENUE,1,0,1,3990,2312,2001,810000,4/24/2017 0:00
4,Cambria Heights,115-97 227TH   STREET,1,0,1,2142,882,1935,0,10/26/2016 0:00
5,Eltingville,490 LAMOKA AVENUE,2,0,2,3850,2150,2006,810000,4/10/2017 0:00
4,Elmhurst,51-19 GORSLINE STREET,1,0,1,2142,918,1940,0,11/10/2016 0:00
4,Flushing-North,59-31 161ST   STREET,1,0,1,3600,1433,1950,810000,7/24/2017 0:00
4,Elmhurst,51-07 JACOBUS STREET,1,0,1,2142,930,1940,0,6/2/2017 0:00
4,Elmhurst,51-03 JACOBUS STREET,1,0,1,2142,930,1940,0,1/20/2017 0:00
4,Flushing-North,36-04 192  STREET,2,0,2,3420,1748,1955,810000,8/17/2017 0:00
4,Flushing-North,45-31 166 STREET,1,0,1,3200,1240,1930,810000,7/6/2017 0:00
4,Bayside,199-23 24TH ROAD,1,0,1,2142,946,1940,0,4/10/2017 0:00
2,Schuylerville/Pelham Bay,1524 JARVIS,2,0,2,3135,2134,2006,810000,2/7/2017 0:00
4,Whitestone,146-15 20TH ROAD,1,0,1,2928,1461,1930,810000,2/13/2017 0:00
3,Bergen Beach,1479 EAST 70TH   STREET,2,0,2,2917,2310,1984,810000,9/12/2016 0:00
4,Ridgewood,65-36 ADMIRAL AVENUE,2,0,2,2800,1648,1925,810000,1/10/2017 0:00
4,South Jamaica,103-29 177TH   STREET,1,0,1,2142,1065,1920,0,3/22/2017 0:00
4,So. Jamaica-Baisley Park,128-04 142ND STREET,2,0,2,2142,1120,1925,0,12/1/2016 0:00
4,Glendale,90-01 70TH   DRIVE,2,0,2,2725,1760,1945,810000,9/23/2016 0:00
4,Glendale,88-29 82ND AVENUE,3,0,3,2700,2520,1930,810000,9/13/2016 0:00
3,Flatbush-East,1120 EAST 32ND   STREET,1,0,1,2667,1408,1925,810000,2/28/2017 0:00
4,Middle Village,78-31 68TH ROAD,2,0,2,2550,1720,1920,810000,9/15/2016 0:00
4,Flushing-North,42-47 149TH   PLACE,1,0,1,2500,1533,1920,810000,5/12/2017 0:00
4,Maspeth,60-26 59TH ROAD,1,0,1,2500,1740,1915,810000,1/10/2017 0:00
4,Flushing-North,33-07 146 STREET,1,0,1,2500,2221,1925,810000,6/16/2017 0:00
4,Ozone Park,9520 78TH STREET,2,0,2,2142,1576,1915,0,1/14/2017 0:00
4,College Point,9-41 COLLEGE POINT BLVD,2,0,2,2500,2280,1920,810000,8/2/2017 0:00
4,Astoria,30-90 23RD   STREET,3,0,3,2500,4380,1920,810000,5/22/2017 0:00
4,Maspeth,59-16 59 DRIVE,2,0,2,2444,1708,2006,810000,12/19/2016 0:00
3,Crown Heights,1457 STERLING PLACE,2,0,2,2400,3492,1901,810000,12/1/2016 0:00
3,Sheepshead Bay,1723 AVENUE W,1,0,1,2300,1183,1945,810000,10/31/2016 0:00
4,Flushing-North,45-05 159TH STREET,1,0,1,2250,1224,1945,810000,5/19/2017 0:00
4,Richmond Hill,85-74 111TH STREET,1,0,1,2142,1648,1920,0,7/31/2017 0:00
3,Flatbush-East,3418 AVENUE D,1,0,1,2250,1548,1920,810000,7/19/2017 0:00
4,Middle Village,69-11 58TH ROAD,2,0,2,2142,1752,1940,0,1/28/2017 0:00
4,Jackson Heights,24-17 77TH STREET,2,0,2,2090,1717,1955,810000,6/29/2017 0:00
3,Marine Park,1629 EAST 31ST STREET,1,0,1,2000,1664,1935,810000,7/20/2017 0:00
4,Ozone Park,95-04 77TH STREET,2,0,2,2142,1808,1915,0,3/29/2017 0:00
3,Borough Park,6219 23RD   AVENUE,2,0,2,2000,2016,1925,810000,3/24/2017 0:00
4,Glendale,88-19 RUTLEDGE AVENUE,1,0,1,2000,2300,1940,810000,8/11/2017 0:00
4,Flushing-North,153-19 60TH AVENUE,2,0,2,2142,1848,1955,0,8/15/2017 0:00
4,Richmond Hill,101-14 112TH ST,2,0,2,2142,1908,1920,1,6/30/2017 0:00
4,Richmond Hill,101-14 112TH ST,2,0,2,2142,1908,1920,1,6/30/2017 0:00
3,Bushwick,78 ELDERT STREET,2,0,2,2000,2400,1899,810000,10/25/2016 0:00
4,Elmhurst,46-08 74TH STREET,3,0,3,2142,2142,1980,0,4/28/2017 0:00
4,Woodside,43-02 60TH STREET,2,0,2,2142,2394,1935,0,3/23/2017 0:00
3,Park Slope South,213 PROSPECT AVENUE,3,0,3,2142,2565,1899,0,9/8/2016 0:00
4,Glendale,78-02 74TH STREET,2,0,2,2142,2600,1925,0,6/13/2017 0:00
4,Flushing-South,141-57 72ND   CRESCENT,1,0,1,1980,1260,1940,810000,8/23/2017 0:00
4,Middle Village,59-14 72ND   STREET,3,0,3,2142,2698,1960,0,11/7/2016 0:00
3,Ocean Parkway-North,1579 EAST 5TH   STREET,1,0,1,1925,1456,1930,810000,7/10/2017 0:00
3,Canarsie,5 PAERDEGAT 14 STREET,3,0,3,2142,3013,1965,0,6/8/2017 0:00
3,Canarsie,35 PAERDEGAT 14TH ST,3,0,3,2142,3213,1965,0,10/22/2016 0:00
4,Middle Village,62-45 83RD   STREET,2,0,2,1900,1368,1935,810000,2/14/2017 0:00
4,Astoria,30-38 50TH STREET,1,0,1,1800,1575,1945,810000,12/13/2016 0:00
3,Ocean Parkway-North,321 EAST 9TH STREET,2,0,2,1800,2616,1925,810000,2/28/2017 0:00
3,Dyker Heights,1024 76TH STREET,1,0,1,1783,1170,1930,810000,2/17/2017 0:00
3,Bedford Stuyvesant,680 MYRTLE AVENUE,3,1,4,1737,4948,1957,810000,7/11/2017 0:00
3,Bay Ridge,6812 BAYCLIFF TERRACE,1,0,1,1465,1567,1925,810000,12/2/2016 0:00
3,Midwood,1133 EAST 15 STREET,2,0,2,1269,1352,1901,810000,5/15/2017 0:00
5,Mariners Harbor,1855 FOREST AVENUE,0,3,3,1152,1200,2000,810000,11/16/2016 0:00
4,East Elmhurst,25-46 MCINTOSH ST,2,0,2,1480,1736,1935,810073,5/18/2017 0:00
4,South Jamaica,145-15 ARLINGTON TERRACE,2,0,2,4000,2200,1930,810589,4/28/2017 0:00
4,Hollis,92-11 190 STREET,3,0,3,2724,3487,2005,812000,11/30/2016 0:00
5,Midland Beach,520 MIDLAND AVENUE,1,0,1,2140,1300,1980,0,1/11/2017 0:00
4,Hollis,183-21 JAMAICA AVENUE,1,0,1,2140,1420,1915,0,3/8/2017 0:00
4,Bellerose,242-19 BRADDOCK AVENUE,2,0,2,2140,1548,1960,0,3/17/2017 0:00
4,Corona,55-34 96TH STREET,1,0,1,2000,1332,1965,812000,2/16/2017 0:00
4,Ridgewood,1743 DE KALB AVENUE,1,0,1,1817,1152,1940,812000,10/11/2016 0:00
4,Maspeth,5843 59TH STREET,2,0,2,2140,2072,1925,0,9/16/2016 0:00
5,Clove Lakes,39 DOUGLAS AVENUE,1,0,1,5000,2096,2001,812200,4/21/2017 0:00
5,Westerleigh,49 CAMBRIDGE AVENUE,2,0,2,4680,2340,1970,812500,8/2/2017 0:00
3,Flatbush-East,241 EAST 32ND STREET,3,0,3,2000,3300,1910,812500,4/18/2017 0:00
5,Westerleigh,249 BIDWELL AVENUE,1,0,1,4500,1104,2016,814498,1/6/2017 0:00
5,Oakwood,136 OAK AVENUE,1,0,1,6586,2128,2016,814600,3/21/2017 0:00
3,Flatbush-Central,439 E 21ST STREET,4,0,4,1920,3600,1965,814600,1/5/2017 0:00
3,Windsor Terrace,615 GREENWOOD AVENUE,1,0,1,1800,1644,1910,814600,3/21/2017 0:00
5,Richmondtown-Lighths Hill,215 MEISNER AVENUE,1,0,1,20000,4578,1960,815000,12/12/2016 0:00
4,South Ozone Park,109-41 116TH   STREET,1,0,1,2138,1248,1925,0,8/21/2017 0:00
3,Flatbush-Lefferts Garden,91 LEFFERTS AVENUE,1,0,1,2138,1654,1925,0,11/29/2016 0:00
5,Manor Heights,2 TOWNLEY AVENUE,1,0,1,12750,2477,1980,815000,4/3/2017 0:00
5,Richmondtown,378 THOMAS STREET,1,0,1,6400,2349,1970,815000,12/5/2016 0:00
5,Bulls Head,20 DAWSON CIRCLE,1,0,1,5821,1922,1970,815000,10/19/2016 0:00
4,Bayside,20344 28TH AVE,1,0,1,5090,1445,1950,815000,12/7/2016 0:00
4,Bayside,42-37 CLEARVIEW EXPRESSWAY,1,0,1,5000,1624,1940,815000,10/28/2016 0:00
5,Great Kills,49 DOCKSIDE LANE,1,0,1,2137,1660,2005,0,12/5/2016 0:00
5,Dongan Hills-Colony,6 OVERLOOK AVENUE,2,0,2,5000,2905,1910,815000,1/23/2017 0:00
4,Fresh Meadows,75-30 186 STREET,1,0,1,4773,1604,1945,815000,6/26/2017 0:00
4,Jamaica,9714 REMINGTON STREET,3,0,3,2136,3219,2006,0,4/3/2017 0:00
3,Crown Heights,1604 LINCOLN PLACE,3,0,3,2136,3780,1925,0,5/1/2017 0:00
4,Bellerose,83-15 COMMONWEALTH BLVD,1,0,1,2135,1224,1950,0,11/22/2016 0:00
4,Flushing-South,171-10 65TH   AVENUE,1,0,1,4500,1206,1955,815000,10/27/2016 0:00
4,Corona,37-88 103RD STREET,2,1,3,2135,2672,1931,0,2/17/2017 0:00
4,Rosedale,143-19 243RD STREET,1,0,1,4000,900,1945,815000,4/3/2017 0:00
4,Hollis Hills,80-69 209 STREET,1,0,1,4000,1240,1940,815000,4/19/2017 0:00
4,Astoria,28-19 37TH   STREET,5,0,5,2135,4479,2004,0,1/23/2017 0:00
4,Bayside,50-16 214TH   STREET,1,0,1,4000,1250,1950,815000,1/17/2017 0:00
5,Tompkinsville,50 WILLIS AVENUE,2,0,2,2134,1916,1920,0,5/2/2017 0:00
4,Flushing-North,60-08 146TH STREET,2,0,2,2134,1953,1950,0,1/10/2017 0:00
4,Flushing-North,58-40 197TH STREET,1,0,1,4000,1337,1945,815000,10/17/2016 0:00
3,Park Slope,197 7TH AVENUE,6,2,8,2134,6988,1921,0,2/7/2017 0:00
3,Canarsie,1421 EAST 95TH   STREET,1,0,1,2133,672,1930,0,7/14/2017 0:00
4,Flushing-South,67-14 170TH   STREET,1,0,1,4000,1364,1945,815000,4/4/2017 0:00
4,Flushing-North,56-02 187TH STREET,1,0,1,4000,1376,1945,815000,9/22/2016 0:00
4,Bayside,48-11 213TH   STREET,1,0,1,4000,1495,1940,815000,11/21/2016 0:00
4,Flushing-South,160-32 76TH   ROAD,1,0,1,4000,1532,1930,815000,6/30/2017 0:00
4,Flushing-North,33-16 167TH   STREET,1,0,1,4000,1584,1935,815000,9/6/2016 0:00
4,Douglaston,244-15 54TH   AVENUE,1,0,1,4000,1696,1925,815000,4/27/2017 0:00
4,Middle Village,6416 71 STREET,2,0,2,2133,1732,1920,0,1/30/2017 0:00
4,Jamaica Estates,87-11 CHEVY CHASE STREET,1,0,1,4000,1813,1940,815000,3/30/2017 0:00
4,Flushing-South,62-20 136 STREET,1,0,1,4000,2000,1930,815000,7/31/2017 0:00
4,Bayside,28-24 JORDAN STREET,1,0,1,3900,1394,1935,815000,1/25/2017 0:00
2,Pelham Parkway North,2536 BOSTON ROAD,2,1,3,2133,2055,1905,0,9/23/2016 0:00
5,Tottenville,18 BRIGHTON STREET,2,0,2,3846,2301,2015,815000,9/2/2016 0:00
3,Bushwick,26 PALMETTO STREET,2,0,2,2133,2100,1994,0,7/7/2017 0:00
2,Throgs Neck,2705 HARDING AVENUE,2,0,2,3390,0,2015,815000,9/15/2016 0:00
4,Maspeth,6723 52ND AVENUE,2,0,2,3284,2082,1935,815000,5/23/2017 0:00
3,Flatbush-East,1457 NEW YORK AVENUE,3,0,3,2133,2430,1920,0,2/22/2017 0:00
4,Woodside,32-29 60TH   STREET,2,0,2,2133,2483,1960,10,6/21/2017 0:00
4,Woodside,32-35 60TH STREET,2,0,2,2133,2483,1960,0,6/30/2017 0:00
4,Belle Harbor,175 BEACH 129TH STREET,2,0,2,2963,2074,1987,815000,3/29/2017 0:00
3,Sheepshead Bay,2365 EAST 23RD   STREET,2,0,2,2917,1840,1930,815000,7/5/2017 0:00
3,Canarsie,1475 EAST 89TH STREET,2,0,2,2133,2898,1960,10,4/10/2017 0:00
4,Middle Village,84-45 63RD   AVENUE,2,0,2,2900,2204,1930,815000,8/23/2017 0:00
4,Jackson Heights,24-39 87TH STREET,2,0,2,2878,1224,1940,815000,10/6/2016 0:00
3,Canarsie,5 PAERDEGAT 15 STREET,3,0,3,2133,2945,1960,0,6/7/2017 0:00
4,Whitestone,141-45 25TH   AVENUE,1,0,1,2842,1782,1960,815000,8/16/2017 0:00
3,Midwood,2806 AVENUE N,1,0,1,2600,1444,1915,815000,9/26/2016 0:00
2,Kingsbridge/Jerome Park,3460 IRWIN AVENUE,2,0,2,2565,2860,1960,815000,1/20/2017 0:00
3,Fort Greene,432 CLERMONT AVE,2,0,2,2133,3024,1899,3000,11/7/2016 0:00
3,Fort Greene,432 CLERMONT AVENUE,2,0,2,2133,3024,1899,10,4/3/2017 0:00
3,Fort Greene,432 CLERMONT AVENUE,2,0,2,2133,3024,1899,0,6/7/2017 0:00
4,Corona,102-21 46TH AVENUE,2,0,2,2500,1590,1915,815000,2/28/2017 0:00
3,Old Mill Basin,2080 PEARSON STREET,2,0,2,2133,3682,1970,0,12/22/2016 0:00
4,Jackson Heights,31-20 91ST STREET,2,0,2,2500,1600,1930,815000,10/7/2016 0:00
3,Park Slope,25 ST JOHNS PLACE,4,0,4,2133,5438,1920,0,10/19/2016 0:00
4,Whitestone,146-39 21ST AVENUE,1,0,1,2500,1632,1930,815000,7/27/2017 0:00
3,Madison,1933 EAST 18TH STREET,1,0,1,2333,1312,1905,815000,3/6/2017 0:00
3,Madison,3023 AVENUE T,1,0,1,2200,1256,1910,815000,2/3/2017 0:00
4,Jackson Heights,30-08 72ND STREET,2,0,2,2200,1736,1960,815000,12/13/2016 0:00
3,Clinton Hill,393 GRAND AVENUE,2,0,2,2132,4032,1901,0,1/14/2017 0:00
3,Clinton Hill,379 GRAND AVENUE,2,0,2,2132,4032,1901,0,6/19/2017 0:00
4,Ozone Park,110-15 107TH   STREET,3,0,3,2200,2008,1920,815000,5/5/2017 0:00
4,Jackson Heights,87-08 25TH   AVENUE,2,0,2,2159,1450,1950,815000,11/28/2016 0:00
3,Ocean Parkway-North,248 EAST 9TH   STREET,2,0,2,2100,1624,1910,815000,3/3/2017 0:00
4,Queens Village,89-05 PONTIAC STREET,3,0,3,2083,2794,1975,815000,2/17/2017 0:00
3,Midwood,1547 EAST 21ST STREET,1,0,1,2000,1116,1930,815000,6/12/2017 0:00
3,Flatbush-East,1219 EAST 31ST   STREET,2,0,2,2000,1358,1915,815000,4/3/2017 0:00
4,Flushing-North,27-47 170TH   STREET,1,0,1,2000,1600,1935,815000,8/7/2017 0:00
3,Sheepshead Bay,2238 EAST 13TH STREET,2,0,2,2000,1631,1940,815000,8/2/2017 0:00
3,Sheepshead Bay,2216 EAST 26TH   STREET,2,0,2,2000,1955,1935,815000,4/5/2017 0:00
3,Fort Greene,59 SOUTH ELLIOTT PLACE,1,0,1,2129,1830,1899,0,6/8/2017 0:00
3,Bath Beach,224 BAY 23RD STREET,1,0,1,1983,1420,1945,815000,1/27/2017 0:00
3,Williamsburg-South,438 WYTHE AVENUE,0,0,0,2128,0,0,0,3/8/2017 0:00
4,Rego Park,85-66 67TH AVENUE,1,0,1,1978,1600,1932,815000,8/24/2017 0:00
3,Bushwick,57 CEDAR STREET,2,0,2,2128,1760,2000,0,5/25/2017 0:00
3,Bushwick,1205 BROADWAY,0,0,0,1800,0,0,815000,12/14/2016 0:00
4,Whitestone,149-07 12TH AVENUE,1,0,1,2127,1170,1920,0,11/11/2016 0:00
3,Bedford Stuyvesant,765 QUINCY STREET,2,0,2,1800,2268,1899,815000,1/31/2017 0:00
3,Sunset Park,223 26TH   STREET,0,0,0,1644,0,0,815000,2/8/2017 0:00
3,Bedford Stuyvesant,710A MONROE STREET,1,0,1,1433,1377,1899,815000,1/17/2017 0:00
4,Woodhaven,86-73 78TH STREET,3,0,3,5046,2660,1931,815415,1/30/2017 0:00
3,Bedford Stuyvesant,17 JEFFERSON AVENUE,3,0,3,2100,3424,1899,815848,9/22/2016 0:00
4,Douglaston,40-19 233RD   STREET,1,0,1,5000,2300,1965,816000,5/19/2017 0:00
2,Riverdale,5634 POST ROAD,1,0,1,2500,1728,1925,816000,4/27/2017 0:00
4,Middle Village,85-38 60TH DRIVE,3,0,3,2127,3232,1980,10,8/28/2017 0:00
1,Washington Heights Lower,524 WEST 175 STREET,3,0,3,1704,2592,1901,816425,8/8/2017 0:00
1,Flatiron,1177 BROADWAY,0,3,3,2127,4432,1950,0,4/24/2017 0:00
1,Flatiron,1177 BROADWAY,0,3,3,2127,4432,1950,0,10/23/2016 0:00
1,Harlem-Central,217 WEST 123 STREET,0,1,1,2523,4529,1910,816666,6/14/2017 0:00
4,Middle Village,58-61 81ST STREET,3,0,3,2126,2956,2007,0,9/19/2016 0:00
4,Middle Village,58-61 81ST STREET,3,0,3,2126,2956,2007,0,9/16/2016 0:00
3,Park Slope,640 BALTIC STREET,3,0,3,2200,3256,1986,816666,10/28/2016 0:00
4,Ozone Park,10702 SUTTER,1,0,1,2125,880,1925,10,6/22/2017 0:00
4,So. Jamaica-Baisley Park,150-41 FOCH BLVD,1,0,1,2125,1056,1950,0,10/7/2016 0:00
4,College Point,7-25 130TH   STREET,1,0,1,2522,1536,1965,817000,3/24/2017 0:00
4,Jackson Heights,77-08 24TH   AVENUE,2,0,2,1800,1998,1955,817000,1/4/2017 0:00
4,Flushing-North,168-14 32 AVENUE,1,0,1,4387,1260,1930,817500,8/2/2017 0:00
4,Flushing-North,45-35 171ST   STREET,1,0,1,4000,1526,1930,817500,8/29/2017 0:00
4,Jackson Heights,26-21 91ST STREET,1,0,1,2000,1462,1935,817500,7/18/2017 0:00
4,Middle Village,63-34 84TH PLACE,1,0,1,3000,1760,1930,818000,5/26/2017 0:00
3,Flatbush-Central,1992 NOSTRAND AVENUE,2,1,3,2000,3300,1933,818587,5/22/2017 0:00
4,Woodhaven,9328 91ST AVENUE,1,0,1,2125,1344,1920,0,2/7/2017 0:00
4,Middle Village,69-69 74TH   STREET,2,0,2,1300,1920,1935,818888,5/25/2017 0:00
4,Woodhaven,93-31 92ND   AVENUE,2,0,2,2125,1394,1920,0,10/28/2016 0:00
3,Canarsie,9512 AVENUE L,0,1,1,2125,1400,1931,0,9/11/2016 0:00
2,Bronxdale,2957 LURTING AVENUE,1,0,1,2125,1478,1950,0,2/14/2017 0:00
4,Bayside,48-19 213TH STREET,1,0,1,4000,1495,1940,819000,10/13/2016 0:00
5,Dongan Hills,49 COOPER AVENUE,2,0,2,4000,2932,1984,819000,10/14/2016 0:00
4,Flushing-South,160-24 72ND   AVENUE,2,0,2,3000,1910,1930,819000,7/19/2017 0:00
3,Flatbush-East,4002 AVENUE J,2,0,2,2000,1583,1925,819000,7/24/2017 0:00
4,Elmhurst,91-26 43RD AVENUE,3,0,3,1950,2725,2005,819000,2/6/2017 0:00
3,Ocean Parkway-North,1001 EAST 3RD STREET,1,0,1,2125,1735,1920,0,4/27/2017 0:00
5,Sunnyside,161 ONTARIO AVENUE,1,0,1,2125,1833,1984,0,9/8/2016 0:00
2,Morrisania/Longwood,1107 FOX STREET,0,0,0,6173,0,0,819048,12/21/2016 0:00
3,Flatbush-East,670 EAST 37TH STREET,2,0,2,2125,1950,1925,0,6/29/2017 0:00
3,Canarsie,9908 AVENUE L,2,0,2,3000,1540,1955,819516,5/4/2017 0:00
2,Woodlawn,4400 KATONAH AVE,2,0,2,2125,2110,1915,0,11/17/2016 0:00
5,Tottenville,7 MASSACHUSETTS STREET,1,0,1,6000,1704,1982,819621,9/14/2016 0:00
5,Tottenville,14 BRIGHTON STREET,2,0,2,4388,2301,2015,819691,12/8/2016 0:00
3,Canarsie,924 ROCKAWAY PARKWAY,2,0,2,2125,2244,1960,0,4/20/2017 0:00
5,New Brighton,109 MONROE AVENUE,3,0,3,2125,2288,1920,0,6/19/2017 0:00
4,Arverne,6906 BEACH FRONT ROAD,2,0,2,3509,2520,2007,819691,2/2/2017 0:00
5,Manor Heights,375 MOUNTAINVIEW AVENUE,2,0,2,7750,2360,1970,820000,2/1/2017 0:00
4,Whitestone,151-28 12TH   ROAD,1,0,1,7500,1482,1930,820000,5/24/2017 0:00
5,New Brighton,89 MONTGOMERY AVENUE,3,0,3,2125,2576,1925,0,2/6/2017 0:00
3,Bensonhurst,7202 21ST   AVENUE,3,0,3,2125,2604,1930,10,4/11/2017 0:00
4,Holliswood,86-41 CLIO STREET,1,0,1,6720,2016,1960,820000,11/23/2016 0:00
5,Willowbrook,723 WILLOWBROOK ROAD,2,0,2,6600,2088,1954,820000,6/16/2017 0:00
5,Richmondtown,111 WEST CEDARVIEW AVE,1,0,1,6175,2816,1970,820000,12/15/2016 0:00
4,Neponsit,141-15 BEACH CHANNEL DRIVE,1,0,1,5897,2392,1960,820000,10/13/2016 0:00
4,Glendale,70-16 65TH STREET,2,0,2,2125,2880,1920,0,10/29/2016 0:00
2,Kingsbridge/Jerome Park,3402 IRWIN AVENUE,3,0,3,2125,3265,1970,0,9/8/2016 0:00
2,Kingsbridge/Jerome Park,3406 IRWIN AVENUE,4,0,4,2125,3506,1972,0,4/12/2017 0:00
4,Jamaica Hills,84-86 168TH   PLACE,2,0,2,5700,1988,1910,820000,12/29/2016 0:00
3,Windsor Terrace,200 TERRACE PLACE,2,0,2,2125,3705,1920,0,5/23/2017 0:00
3,Bensonhurst,7322 19TH   AVENUE,3,0,3,2125,3863,1925,0,11/7/2016 0:00
3,Boerum Hill,55 BERGEN STREET,3,1,4,2125,4200,1920,0,9/28/2016 0:00
3,Cobble Hill,176 WARREN STREET,3,0,3,2125,4800,1899,0,2/25/2017 0:00
4,Bayside,56-52 CLEARVIEW EXPRESSWAY,1,0,1,5000,1114,1950,820000,2/22/2017 0:00
3,Williamsburg-South,299 BROADWAY,5,5,10,2125,6250,1921,0,6/23/2017 0:00
5,South Beach,361 BURGHER AVENUE,2,0,2,5000,1820,1960,820000,3/8/2017 0:00
5,Princes Bay,106 BAYVIEW LANE,2,0,2,4900,2200,1998,820000,4/26/2017 0:00
4,Douglaston,239-15 65TH   AVENUE,1,0,1,4522,1008,1960,820000,8/22/2017 0:00
1,Harlem-Central,256 WEST 116 STREET,0,3,3,2125,10625,1910,0,6/30/2017 0:00
4,Briarwood,143-15 84TH   ROAD,1,0,1,4520,1796,1935,820000,6/15/2017 0:00
2,Pelham Parkway South,2118 BOGART AVE,3,0,3,2123,3453,2009,0,7/7/2017 0:00
4,Bayside,222-15 37TH   AVENUE,1,0,1,4459,1960,1960,820000,1/20/2017 0:00
4,Douglaston,246-16 60TH   AVENUE,1,0,1,4185,1188,1950,820000,7/19/2017 0:00
5,Great Kills,388 COLON AVENUE,1,0,1,2121,1092,1975,0,5/26/2017 0:00
5,Tottenville,320 SLEIGHT AVENUE,2,0,2,4085,2492,2003,820000,5/23/2017 0:00
5,Willowbrook,980 WESTWOOD AVENUE,2,0,2,4040,2072,1970,820000,6/15/2017 0:00
